Date,Open,High,Low,Close,Volume
2024-10-25,36.9777,38.1162,36.8243,36.9975,115982096
2024-10-28,37.7153,37.7153,36.9579,37.0322,69858593
2024-10-29,37.0915,38.3414,36.6659,38.0569,79335936
2024-10-30,37.8934,38.1063,37.0965,37.2104,81283317
2024-10-31,36.2897,36.2996,34.369,34.3788,140303590
2024-11-01,34.6908,35.8194,34.6363,35.1313,97652232
2024-11-04,34.9679,35.5199,34.4086,34.7848,83042079
2024-11-05,35.1214,36.255,35.1041,36.1064,80151439
2024-11-06,37.948,39.2152,37.7174,39.037,119990132
2024-11-07,39.6806,41.0517,39.6507,40.8636,100547399
2024-11-08,40.7002,41.1408,40.5467,40.9627,70765252
2024-11-11,41.2497,41.301,40.1855,40.8884,71518933
2024-11-12,40.8587,41.0715,39.923,40.6655,68973542
2024-11-13,40.522,41.1311,39.9379,40.4874,75744054
2024-11-14,40.3885,40.6062,39.4131,39.631,78433089
2024-11-15,38.2499,38.3389,36.2797,36.7648,121815725
2024-11-18,37.0915,37.9876,36.7847,37.5074,78750174
2024-11-19,36.9036,38.3886,36.8391,38.2598,80894588
2024-11-20,38.1905,38.2598,36.6857,38.2153,102280112
2024-11-21,38.8835,39.0468,36.9084,38.5915,110971641
2024-11-22,38.433,38.9132,38.0569,38.735,80739648
2024-11-25,39.6806,40.032,38.3836,38.9132,92437074
2024-11-26,39.2498,39.725,39.0518,39.5171,70449400
2024-11-27,39.2498,39.2597,37.7857,38.5618,79253604
2024-11-29,38.6756,39.6848,38.537,39.5469,41277150
2024-12-02,39.8389,41.0596,39.7449,40.8289,74379558
2024-12-03,40.4924,41.2497,40.3588,41.1903,85664739
2024-12-04,42.012,42.7546,41.8362,42.6951,70697232
2024-12-05,42.6951,42.8883,42.2448,42.3437,54564271
2024-12-06,42.4625,43.4947,42.4327,43.4328,63372340
2024-12-09,43.1902,43.3943,42.116,42.418,70277996
2024-12-10,42.6951,43.1258,41.6073,41.9576,72261821
2024-12-11,43.007,44.3634,42.908,44.2,75651950
2024-12-12,43.6258,43.9427,43.2059,43.3238,67016287
2024-12-13,44.2644,44.9326,43.4872,44.2544,80465734
2024-12-16,44.9078,46.4271,44.8832,46.18,70672110
2024-12-17,45.7049,45.9919,45.1306,45.5613,69864532
2024-12-18,45.3682,45.8223,40.2399,40.6358,136206793
2024-12-19,41.715,41.844,39.9726,40.0617,114458449
2024-12-20,39.1361,42.502,38.8588,41.1013,146703204
2024-12-23,41.4466,42.3356,40.642,42.2463,84207618
2024-12-24,42.6883,43.9448,42.5343,43.925,48462916
2024-12-26,43.5177,44.2429,43.0066,43.8306,60005180
2024-12-27,42.8968,43.0036,40.8655,42.0476,102825077
2024-12-30,40.329,41.2528,39.4413,40.359,103534903
2024-12-31,40.6271,40.8058,39.0775,39.301,105884181
2025-01-02,40.0013,40.5302,38.0101,39.0526,142320295
2025-01-03,39.7281,41.1784,39.5444,40.9251,93052455
2025-01-06,42.2015,43.1352,41.7347,42.3207,92668332
2025-01-07,42.574,42.6585,39.5865,40.041,111766716
2025-01-08,40.0112,40.4333,38.9583,40.0709,96666240
2025-01-10,39.1372,39.147,37.364,38.1587,146630052
2025-01-13,36.7779,37.8458,36.4253,37.7613,114143634
2025-01-14,38.4815,38.7696,36.8478,37.6272,126112384
2025-01-15,39.3904,40.4657,39.0378,40.1702,107637361
2025-01-16,40.7313,40.7513,39.3358,39.3507,93680512
2025-01-17,41.5658,41.6899,40.6469,41.2926,87938938
2025-01-21,41.9433,42.2908,40.8906,41.978,84012363
2025-01-22,43.1303,44.1584,43.0657,43.607,86844797
2025-01-23,42.9813,43.8951,42.8472,43.8753,60887233
